,industry_category,stock_id,stock_name,type,date
981,電子零組件業,2457,飛宏,twse,2023-12-04
982,半導體業,2458,義隆,twse,2023-12-04
983,電子工業,2458,義隆,twse,2023-12-04
984,其他電子業,2459,敦吉,twse,2023-12-04
985,電子工業,2459,敦吉,twse,2023-12-04
986,電子通路業,2459,敦吉,twse,2021-06-01
987,電子工業,2460,建通,twse,2023-12-04
988,電子零組件業,2460,建通,twse,2023-12-04
989,其他電子業,2461,光群雷,twse,2023-12-04
990,電子工業,2461,光群雷,twse,2023-12-04
991,電子工業,2462,良得電,twse,2023-12-04
992,電子零組件業,2462,良得電,twse,2023-12-04
993,電子工業,2463,研揚,twse,2023-12-04
994,電腦及週邊設備業,2463,研揚,twse,2023-12-04
995,其他電子業,2464,盟立,twse,2023-12-04
996,電子工業,2464,盟立,twse,2023-12-04
997,電子工業,2465,麗臺,twse,2023-12-04
998,電腦及週邊設備業,2465,麗臺,twse,2023-12-04
999,光電業,2466,冠西電,twse,2023-12-04
1000,電子工業,2466,冠西電,twse,2023-12-04
1001,電子工業,2467,志聖,twse,2023-12-04
1002,電子零組件業,2467,志聖,twse,2023-12-04
1003,資訊服務業,2468,華經,twse,2023-12-04
1004,電子工業,2468,華經,twse,2023-12-04
1005,電子工業,2469,力信,twse,2023-12-04
1006,電子零組件業,2469,力信,twse,2023-12-04
1007,資訊服務業,2471,資通,twse,2023-12-04
1008,電子工業,2471,資通,twse,2023-12-04
1009,電子工業,2472,立隆電,twse,2023-12-04
1010,電子零組件業,2472,立隆電,twse,2023-12-04
1011,半導體業,2473,思源,twse,2023-12-04
1012,電子工業,2473,思源,twse,2023-12-04
1013,其他電子業,2474,可成,twse,2023-12-04
1014,電子工業,2474,可成,twse,2023-12-04
1015,光電業,2475,華映,twse,2023-12-04
1016,電子工業,2475,華映,twse,2023-12-04
1017,電子工業,2476,鉅祥,twse,2023-12-04
1018,電子零組件業,2476,鉅祥,twse,2023-12-04
1019,其他電子業,2477,美隆電,twse,2023-12-04
1020,電子工業,2477,美隆電,twse,2023-12-04
1021,電子工業,2478,大毅,twse,2023-12-04
1022,電子零組件業,2478,大毅,twse,2023-12-04
1023,電子工業,2479,和立,twse,2023-12-04
1024,資訊服務業,2480,敦陽科,twse,2023-12-04
1025,電子工業,2480,敦陽科,twse,2023-12-04
1026,半導體業,2481,強茂,twse,2023-12-04
1027,電子工業,2481,強茂,twse,2023-12-04
1028,其他電子業,2482,連宇,twse,2023-12-04
1029,電子工業,2482,連宇,twse,2023-12-04
1030,電子工業,2483,百容,twse,2023-12-04
1031,電子零組件業,2483,百容,twse,2023-12-04
1032,電子工業,2484,希華,twse,2023-12-04
1033,電子零組件業,2484,希華,twse,2023-12-04
1034,通信網路業,2485,兆赫,twse,2023-12-04
1035,電子工業,2485,兆赫,twse,2023-12-04
1036,光電業,2486,一詮,twse,2023-12-04
1037,電子工業,2486,一詮,twse,2023-12-04
1038,其他電子業,2488,漢平,twse,2023-12-04
1039,電子工業,2488,漢平,twse,2023-12-04
1040,光電業,2489,瑞軒,twse,2023-12-04
1041,電子工業,2489,瑞軒,twse,2023-12-04
1042,光電業,2491,吉祥全,twse,2023-12-04
1043,電子工業,2491,吉祥全,twse,2023-12-04
1044,電子工業,2492,華新科,twse,2023-12-04
1045,電子零組件業,2492,華新科,twse,2023-12-04
1046,電子工業,2493,揚博,twse,2023-12-04
1047,電子零組件業,2493,揚博,twse,2023-12-04
1048,通信網路業,2494,廣業科,twse,2023-12-04
1049,電子工業,2494,廣業科,twse,2023-12-04
1050,其他電子業,2495,普安,twse,2022-06-01
1051,電子工業,2495,普安,twse,2023-12-04
1052,電腦及週邊設備業,2495,普安,twse,2023-12-04
1053,其他,2496,卓越,twse,2023-12-04
1054,汽車工業,2497,怡利電,twse,2023-12-04
1055,通信網路業,2498,宏達電,twse,2023-12-04
1056,電子工業,2498,宏達電,twse,2023-12-04
1057,光電業,2499,東貝,twse,2023-12-04
1058,電子工業,2499,東貝,twse,2023-12-04
1059,建材營造,2501,國建,twse,2023-12-04
1060,建材營造,2504,國產,twse,2023-12-04
1061,建材營造,2505,國揚,twse,2023-12-04
1062,建材營造,2506,太設,twse,2023-12-04
1063,建材營造,2509,全坤建,twse,2023-12-04
1064,建材營造,2511,太子,twse,2023-12-04
1065,其他,2514,龍邦,twse,2023-12-04
1066,建材營造,2515,中工,twse,2023-12-04
1067,建材營造,2516,新建,twse,2023-12-04
1068,建材營造,2520,冠德,twse,2023-12-04
1069,建材營造,2524,京城,twse,2023-12-04
1070,建材營造,2526,大陸,twse,2023-12-04
1071,建材營造,2527,宏璟,twse,2023-12-04
1072,建材營造,2528,皇普,twse,2023-12-04
1073,建材營造,2530,華建,twse,2023-12-04
1074,建材營造,2534,宏盛,twse,2023-12-04
1075,建材營造,2535,達欣工,twse,2023-12-04
1076,建材營造,2536,宏普,twse,2023-12-04
1077,建材營造,2537,聯上發,twse,2023-12-04
1078,建材營造,2538,基泰,twse,2023-12-04
1079,建材營造,2539,櫻花建,twse,2023-12-04
1080,建材營造,2540,愛山林,twse,2023-12-04
1081,建材營造,2542,興富發,twse,2023-12-04
1082,建材營造,2543,皇昌,twse,2023-12-04
1083,建材營造,2545,皇翔,twse,2023-12-04
1084,建材營造,2546,根基,twse,2023-12-04
1085,建材營造,2547,日勝生,twse,2023-12-04
1086,建材營造,2548,華固,twse,2023-12-04
1087,建材營造,2596,綠意,tpex,2023-12-04
1088,建材營造,2597,潤弘,twse,2023-12-04
1089,貿易百貨,2601,益航,twse,2023-12-04
1090,航運業,2603,長榮,twse,2023-12-04
1091,航運業,2605,新興,twse,2023-12-04
1092,航運業,2606,裕民,twse,2023-12-04
1093,航運業,2607,榮運,twse,2023-12-04
1094,航運業,2608,嘉里大榮,twse,2023-12-04
1095,航運業,2609,陽明,twse,2023-12-04
1096,航運業,2610,華航,twse,2023-12-04
1097,航運業,2611,志信,twse,2023-12-04
1098,航運業,2612,中航,twse,2023-12-04
1099,航運業,2613,中櫃,twse,2023-12-04
1100,其他,2614,東森,twse,2023-12-04
1101,貿易百貨,2614,東森,twse,2021-06-01
1102,航運業,2615,萬海,twse,2023-12-04
1103,油電燃氣業,2616,山隆,twse,2023-12-04
1104,航運業,2617,台航,twse,2023-12-04
1105,航運業,2618,長榮航,twse,2023-12-04
1106,航運業,2630,亞航,twse,2023-12-04
1107,航運業,2633,台灣高鐵,twse,2023-12-04
1108,航運業,2634,漢翔,twse,2023-12-04
1109,航運業,2636,台驊投控,twse,2023-12-04
1110,航運業,2637,慧洋-KY,twse,2023-12-04
1111,其他,2640,大車隊,tpex,2023-07-05
1112,數位雲端類,2640,大車隊,tpex,2023-12-04
1113,航運業,2641,正德,tpex,2023-12-04
1114,航運業,2642,宅配通,twse,2023-12-04
1115,航運業,2643,捷迅,tpex,2023-12-04
1116,航運業,2645,長榮航太,twse,2023-12-04
1117,觀光事業,2701,萬企,twse,2023-06-29
1118,觀光餐旅,2701,萬企,twse,2023-12-04
1119,觀光事業,2702,華園,twse,2023-06-29
1120,觀光餐旅,2702,華園,twse,2023-12-04
1121,觀光事業,2704,國賓,twse,2023-06-29
1122,觀光餐旅,2704,國賓,twse,2023-12-04
1123,觀光事業,2705,六福,twse,2023-06-29
1124,觀光餐旅,2705,六福,twse,2023-12-04
1125,觀光事業,2706,第一店,twse,2023-06-29
1126,觀光餐旅,2706,第一店,twse,2023-12-04
1127,觀光事業,2707,晶華,twse,2023-06-29
1128,觀光餐旅,2707,晶華,twse,2023-12-04
1129,觀光事業,2712,遠雄來,twse,2023-06-29
1130,觀光餐旅,2712,遠雄來,twse,2023-12-04
1131,建材營造,2718,晶悅,tpex,2023-12-04
1132,觀光事業,2718,晶悅,tpex,2023-06-29
1133,觀光餐旅,2718,晶悅,tpex,2023-07-05
1134,觀光事業,2719,燦星旅,tpex,2023-06-29
1135,觀光餐旅,2719,燦星旅,tpex,2023-12-04
1136,觀光事業,2722,夏都,twse,2023-06-29
1137,觀光餐旅,2722,夏都,twse,2023-12-04
1138,觀光事業,2723,美食-KY,twse,2023-06-29
1139,觀光餐旅,2723,美食-KY,twse,2023-12-04
1140,觀光事業,2724,富驛-KY,tpex,2023-06-29
1141,觀光餐旅,2724,富驛-KY,tpex,2023-12-04
1142,觀光事業,2726,雅茗-KY,tpex,2023-06-29
1143,觀光餐旅,2726,雅茗-KY,tpex,2023-12-04
1144,觀光事業,2727,王品,twse,2023-06-29
1145,觀光餐旅,2727,王品,twse,2023-12-04
1146,觀光事業,2729,瓦城,tpex,2023-06-29
1147,觀光餐旅,2729,瓦城,tpex,2023-12-04
1148,觀光事業,2731,雄獅,twse,2023-06-29
1149,觀光餐旅,2731,雄獅,twse,2023-12-04
1150,觀光事業,2732,六角,tpex,2023-06-29
1151,觀光餐旅,2732,六角,tpex,2023-12-04
1152,觀光事業,2734,易飛網,tpex,2023-06-29
1153,觀光餐旅,2734,易飛網,tpex,2023-12-04
1154,觀光事業,2736,富野,tpex,2023-06-29
1155,觀光餐旅,2736,富野,tpex,2023-12-04
1156,觀光事業,2739,寒舍,twse,2023-06-29
1157,觀光餐旅,2739,寒舍,twse,2023-12-04
1158,觀光事業,2740,天蔥,tpex,2023-06-29
1159,觀光餐旅,2740,天蔥,tpex,2023-12-04
1160,觀光事業,2743,山富,tpex,2023-06-29
1161,觀光餐旅,2743,山富,tpex,2023-12-04
1162,觀光事業,2745,五福,tpex,2023-06-29
1163,觀光餐旅,2745,五福,tpex,2023-12-04
1164,觀光事業,2748,雲品,twse,2023-06-29
1165,觀光餐旅,2748,雲品,twse,2023-12-04
1166,觀光事業,2752,豆府,tpex,2023-06-29
1167,觀光餐旅,2752,豆府,tpex,2023-12-04
1168,觀光事業,2753,八方雲集,twse,2023-06-29
1169,觀光餐旅,2753,八方雲集,twse,2023-12-04
1170,觀光事業,2754,亞洲藏壽司,tpex,2023-06-29
1171,觀光餐旅,2754,亞洲藏壽司,tpex,2023-12-04
1172,觀光事業,2755,揚秦,tpex,2023-06-29
1173,觀光餐旅,2755,揚秦,tpex,2023-12-04
1174,觀光事業,2756,聯發國際,tpex,2023-06-29
1175,觀光餐旅,2756,聯發國際,tpex,2023-12-04
1176,金融保險,2801,彰銀,twse,2023-12-04
1177,金融保險,2807,竹商銀,twse,2023-12-04
1178,金融保險,2809,京城銀,twse,2023-12-04
1179,金融保險,2812,台中銀,twse,2023-12-04
1180,金融保險,2816,旺旺保,twse,2023-12-04
1181,金融保險,2820,華票,twse,2023-12-04
1182,金融保險,2823,中壽,twse,2023-12-04
1183,金融保險,2827,中聯,twse,2023-12-04
1184,金融保險,2831,中華銀,twse,2023-12-04
1185,金融保險,2832,台產,twse,2023-12-04
1186,金融保險,2833,台壽保,twse,2023-12-04
1187,金融保險,2833A,台壽甲,twse,2023-12-04
1188,金融保險,2834,臺企銀,twse,2023-12-04
1189,金融保險,2836,高雄銀,twse,2023-12-04
1190,金融保險,2836A,高雄銀甲特,twse,2023-12-04
1191,金融保險,2837,萬泰銀,twse,2023-12-04
1192,金融保險,2838,聯邦銀,twse,2023-12-04
1193,金融保險,2838A,聯邦銀甲特,twse,2023-12-04
1194,建材營造,2841,台開,twse,2023-12-04
1195,金融保險,2845,遠東銀,twse,2023-12-04
1196,金融保險,2847,大眾銀,twse,2023-12-04
1197,金融保險,2849,安泰銀,twse,2023-12-04
1198,金融保險,2850,新產,twse,2023-12-04
1199,金融保險,2851,中再保,twse,2023-12-04
1200,金融保險,2852,第一保,twse,2023-12-04
1201,金融保險,2854,寶來證,twse,2023-12-04
1202,金融保險,2855,統一證,twse,2023-12-04
1203,金融保險,2856,元富證,twse,2023-12-04
1204,金融保險,2867,三商壽,twse,2023-12-04
1205,金融保險,2880,華南金,twse,2023-12-04
1206,金融保險,2881,富邦金,twse,2023-12-04
1207,金融保險,2881A,富邦特,twse,2023-12-04
1208,金融保險,2881B,富邦金乙特,twse,2023-12-04
1209,金融保險,2881C,富邦金丙特,twse,2023-12-04
1210,金融保險,2882,國泰金,twse,2023-12-04
1211,金融保險,2882A,國泰特,twse,2023-12-04
1212,金融保險,2882B,國泰金乙特,twse,2023-12-04
1213,金融保險,2883,開發金,twse,2023-12-04
1214,金融保險,2883A,開發特,twse,2023-12-04
1215,金融保險,2883B,開發金乙特,twse,2023-12-04
1216,金融保險,2884,玉山金,twse,2023-12-04
1217,金融保險,2885,元大金,twse,2023-12-04
1218,金融保險,2886,兆豐金,twse,2023-12-04
1219,金融保險,2887,台新金,twse,2023-12-04
1220,金融保險,2887C,新丙特,twse,2023-12-04
1221,金融保險,2887E,台新戊特,twse,2023-12-04
1222,金融保險,2887F,台新戊特二,twse,2023-12-04
1223,金融保險,2887Z1,台新己特,twse,2023-12-04
1224,金融保險,2888,新光金,twse,2023-12-04
1225,金融保險,2888A,新光金甲特,twse,2023-12-04
1226,金融保險,2888B,新光金乙特,twse,2023-12-04
1227,金融保險,2889,國票金,twse,2023-12-04
1228,金融保險,2890,永豐金,twse,2023-12-04
1229,金融保險,2891,中信金,twse,2023-12-04
1230,金融保險,2891A,中信特,twse,2023-12-04
1231,金融保險,2891B,中信金乙特,twse,2023-12-04
1232,金融保險,2891C,中信金丙特,twse,2023-12-04
1233,金融保險,2892,第一金,twse,2023-12-04
1234,金融保險,2897,王道銀行,twse,2023-12-04
1235,金融保險,2897A,王道銀甲特,twse,2023-12-04
1236,貿易百貨,2901,欣欣,twse,2023-12-04
1237,貿易百貨,2903,遠百,twse,2023-12-04
1238,其他,2904,匯僑,twse,2023-12-04
1239,貿易百貨,2905,三商,twse,2023-12-04
1240,貿易百貨,2906,高林,twse,2023-12-04
1241,貿易百貨,2908,特力,twse,2023-12-04
1242,貿易百貨,2910,統領,twse,2023-12-04
1243,貿易百貨,2911,麗嬰房,twse,2023-12-04
1244,貿易百貨,2912,統一超,twse,2023-12-04
1245,貿易百貨,2913,農林,twse,2023-12-04
1246,貿易百貨,2915,潤泰全,twse,2023-12-04
1247,居家生活類,2916,滿心,tpex,2023-12-04
1248,貿易百貨,2916,滿心,tpex,2023-06-29
1249,建材營造,2923,鼎固-KY,twse,2023-12-04
1250,居家生活類,2924,宏太-KY,tpex,2023-12-04
1251,貿易百貨,2924,宏太-KY,tpex,2023-06-29
1252,文化創意業,2926,誠品生活,tpex,2023-12-04
1253,觀光事業,2928,紅馬-KY,tpex,2021-10-16
1254,貿易百貨,2929,淘帝-KY,twse,2023-12-04
1255,貿易百貨,2936,客思達-KY,twse,2023-12-04
1256,居家生活類,2937,集雅社,tpex,2023-12-04
1257,貿易百貨,2937,集雅社,tpex,2023-06-29
1258,貿易百貨,2939,凱羿-KY,twse,2023-12-04
1259,貿易百貨,2945,三商家購,twse,2023-12-04
1260,居家生活類,2947,振宇五金,tpex,2023-12-04
1261,貿易百貨,2947,振宇五金,tpex,2023-06-29
1262,電子工業,3002,歐格,twse,2023-12-04
1263,電腦及週邊設備業,3002,歐格,twse,2023-12-04
1264,電子工業,3003,健和興,twse,2023-12-04
1265,電子零組件業,3003,健和興,twse,2023-12-04
1266,鋼鐵工業,3004,豐達科,twse,2023-12-04
1267,電子工業,3005,神基,twse,2023-12-04
1268,電腦及週邊設備業,3005,神基,twse,2023-12-04
1269,半導體業,3006,晶豪科,twse,2023-12-04
1270,電子工業,3006,晶豪科,twse,2023-12-04
1271,電子工業,3007,綠點,twse,2023-12-04
1272,光電業,3008,大立光,twse,2023-12-04
1273,電子工業,3008,大立光,twse,2023-12-04
1274,光電業,3009,奇美電,twse,2023-12-04
1275,電子工業,3009,奇美電,twse,2023-12-04
1276,電子工業,3010,華立,twse,2023-12-04
1277,電子通路業,3010,華立,twse,2023-12-04
1278,電子工業,3011,今皓,twse,2023-12-04
1279,電子零組件業,3011,今皓,twse,2023-12-04
1280,電子工業,3013,晟銘電,twse,2023-12-04
1281,電腦及週邊設備業,3013,晟銘電,twse,2023-12-04
1282,半導體業,3014,聯陽,twse,2023-12-04
1283,電子工業,3014,聯陽,twse,2023-12-04
1284,電子工業,3015,全漢,twse,2023-12-04
1285,電子零組件業,3015,全漢,twse,2023-12-04
1286,半導體業,3016,嘉晶,twse,2023-12-04
1287,電子工業,3016,嘉晶,twse,2023-12-04
1288,電子工業,3017,奇鋐,twse,2023-12-04
1289,電腦及週邊設備業,3017,奇鋐,twse,2023-12-04
1290,其他電子業,3018,隆銘綠能,twse,2023-12-04
1291,電子工業,3018,隆銘綠能,twse,2023-12-04
1292,光電業,3019,亞光,twse,2023-12-04
1293,電子工業,3019,亞光,twse,2023-12-04
1294,電子工業,3020,奇普仕,twse,2023-12-04
1295,電子通路業,3020,奇普仕,twse,2023-12-04
1296,電子工業,3021,鴻名,twse,2023-12-04
1297,電子零組件業,3021,鴻名,twse,2023-12-04
1298,電子工業,3022,威強電,twse,2023-12-04
1299,電腦及週邊設備業,3022,威強電,twse,2023-12-04
1300,電子工業,3023,信邦,twse,2023-12-04
1301,電子零組件業,3023,信邦,twse,2023-12-04
1302,光電業,3024,憶聲,twse,2023-12-04
1303,電子工業,3024,憶聲,twse,2023-12-04
1304,通信網路業,3025,星通,twse,2023-12-04
1305,電子工業,3025,星通,twse,2023-12-04
1306,電子工業,3026,禾伸堂,twse,2023-12-04
1307,電子零組件業,3026,禾伸堂,twse,2023-12-04
1308,通信網路業,3027,盛達,twse,2023-12-04
1309,電子工業,3027,盛達,twse,2023-12-04
1310,電子工業,3028,增你強,twse,2023-12-04
1311,電子通路業,3028,增你強,twse,2023-12-04
1312,資訊服務業,3029,零壹,twse,2023-12-04
1313,電子工業,3029,零壹,twse,2023-12-04
1314,其他電子業,3030,德律,twse,2023-12-04
1315,電子工業,3030,德律,twse,2023-12-04
1316,光電業,3031,佰鴻,twse,2023-12-04
1317,電子工業,3031,佰鴻,twse,2023-12-04
1318,電子工業,3032,偉訓,twse,2023-12-04
1319,電子零組件業,3032,偉訓,twse,2023-12-04
1320,電子工業,3033,威健,twse,2023-12-04
1321,電子通路業,3033,威健,twse,2023-12-04
1322,半導體業,3034,聯詠,twse,2023-12-04
1323,電子工業,3034,聯詠,twse,2023-12-04
1324,半導體業,3035,智原,twse,2023-12-04
1325,電子工業,3035,智原,twse,2023-12-04
1326,電子工業,3036,文曄,twse,2023-12-04
1327,電子通路業,3036,文曄,twse,2023-12-04
1328,電子工業,3036A,文曄甲特,twse,2023-12-04
1329,電子通路業,3036A,文曄甲特,twse,2023-12-04
1330,電子工業,3037,欣興,twse,2023-12-04
1331,電子零組件業,3037,欣興,twse,2023-12-04
1332,光電業,3038,全台,twse,2023-12-04
1333,電子工業,3038,全台,twse,2023-12-04
1334,其他,3040,遠見,twse,2023-12-04
1335,半導體業,3041,揚智,twse,2023-12-04
1336,電子工業,3041,揚智,twse,2023-12-04
1337,電子工業,3042,晶技,twse,2023-12-04
1338,電子零組件業,3042,晶技,twse,2023-12-04
1339,其他電子業,3043,科風,twse,2023-12-04
1340,電子工業,3043,科風,twse,2023-12-04
1341,電子工業,3044,健鼎,twse,2023-12-04
1342,電子零組件業,3044,健鼎,twse,2023-12-04
1343,通信網路業,3045,台灣大,twse,2023-12-04
1344,電子工業,3045,台灣大,twse,2023-12-04
1345,電子工業,3046,建碁,twse,2023-12-04
1346,電腦及週邊設備業,3046,建碁,twse,2023-12-04
1347,通信網路業,3047,訊舟,twse,2023-12-04
1348,電子工業,3047,訊舟,twse,2023-12-04
1349,電子工業,3048,益登,twse,2023-12-04
1350,電子通路業,3048,益登,twse,2023-12-04
1351,光電業,3049,精金,twse,2023-12-04
1352,電子工業,3049,精金,twse,2023-12-04
1353,光電業,3050,鈺德,twse,2023-12-04
1354,電子工業,3050,鈺德,twse,2023-12-04
1355,光電業,3051,力特,twse,2023-12-04
1356,電子工業,3051,力特,twse,2023-12-04
1357,建材營造,3052,夆典,twse,2023-12-04
1358,其他電子業,3053,鼎營,twse,2023-12-04
1359,電子工業,3053,鼎營,twse,2023-12-04
1360,半導體業,3054,立萬利,twse,2023-06-30
1361,電子工業,3054,立萬利,twse,2023-06-30
1362,食品工業,3054,立萬利,twse,2023-12-04
1363,電子工業,3055,蔚華科,twse,2023-12-04
1364,電子通路業,3055,蔚華科,twse,2023-12-04
1365,建材營造,3056,富華新,twse,2023-12-04
1366,電子工業,3057,喬鼎,twse,2023-12-04
1367,電腦及週邊設備業,3057,喬鼎,twse,2023-12-04
1368,電子工業,3058,立德,twse,2023-12-04
1369,電子零組件業,3058,立德,twse,2023-12-04
1370,光電業,3059,華晶科,twse,2023-12-04
1371,電子工業,3059,華晶科,twse,2023-12-04
1372,電子工業,3060,銘異,twse,2023-12-04
1373,電腦及週邊設備業,3060,銘異,twse,2023-12-04
1374,光電業,3061,璨圓,twse,2023-12-04
1375,電子工業,3061,璨圓,twse,2023-12-04
1376,通信網路業,3062,建漢,twse,2023-12-04
1377,電子工業,3062,建漢,twse,2023-12-04
1378,半導體業,3063,飛信,twse,2023-12-04
1379,電子工業,3063,飛信,twse,2023-12-04
1380,文化創意業,3064,泰偉,tpex,2023-12-04
1381,光電業,3066,李洲,tpex,2023-12-04
1382,其他電子類,3067,全域,tpex,2023-12-04
1383,電腦及週邊設備業,3071,協禧,tpex,2023-12-04
1384,半導體業,3073,天方能源,tpex,2023-07-05
1385,綠能環保類,3073,天方能源,tpex,2023-12-04
1386,電子零組件業,3078,僑威,tpex,2023-12-04
1387,光電業,3080,威力盟,twse,2023-12-04
1388,電子工業,3080,威力盟,twse,2023-12-04
1389,通信網路業,3081,聯亞,tpex,2023-12-04
1390,文化創意業,3083,網龍,tpex,2023-12-04
1391,數位雲端類,3085,新零售,tpex,2023-12-04
1392,電子商務業,3085,新零售,tpex,2023-06-29
1393,文化創意業,3086,華義,tpex,2023-12-04
1394,電腦及週邊設備業,3088,艾訊,tpex,2023-12-04
1395,電子零組件業,3089,億杰,tpex,2023-07-22
1396,電子工業,3090,日電貿,twse,2023-12-04
1397,電子零組件業,3090,日電貿,twse,2023-12-04
1398,電子工業,3092,鴻碩,twse,2023-12-04
1399,電子零組件業,3092,鴻碩,tpex,2021-05-15
1400,電子零組件業,3092,鴻碩,twse,2023-12-04
1401,其他電子類,3093,港建*,tpex,2023-12-04
1402,半導體業,3094,聯傑,twse,2023-12-04
1403,電子工業,3094,聯傑,twse,2023-12-04
1404,通信網路業,3095,及成,tpex,2023-12-04
1405,半導體業,3105,穩懋,tpex,2023-12-04
1406,電子零組件業,3114,好德,tpex,2023-12-04
1407,電子零組件業,3115,富榮綱,tpex,2023-12-04
1408,生技醫療業,3118,進階,tpex,2023-12-04
1409,半導體業,3122,笙泉,tpex,2023-12-04
1410,光電業,3128,昇銳,tpex,2023-12-04
1411,數位雲端,3130,一零四,twse,2023-12-04
1412,資訊服務業,3130,一零四,twse,2023-06-30
1413,電子工業,3130,一零四,twse,2023-06-30
1414,其他電子類,3131,弘塑,tpex,2023-12-04
1415,通信網路業,3138,耀登,twse,2023-12-04
1416,電子工業,3138,耀登,twse,2023-12-04
1417,半導體業,3141,晶宏,tpex,2023-12-04
1418,電子工業,3142,遠茂,twse,2023-12-04
1419,電子零組件業,3144,新揚科,tpex,2021-12-16
1420,資訊服務業,3147,大綜,tpex,2023-12-04
1421,光電業,3149,正達,twse,2023-12-04
1422,電子工業,3149,正達,twse,2023-12-04
1423,通信網路業,3152,璟德,tpex,2023-12-04
1424,電機機械,3162,精確,tpex,2023-12-04
1425,通信網路業,3163,波若威,tpex,2023-12-04
1426,化學生技醫療,3164,景岳,twse,2023-12-04
1427,生技醫療業,3164,景岳,twse,2023-12-04
1428,電機機械,3167,大量,twse,2023-12-04
1429,半導體業,3169,亞信,tpex,2023-12-04
1430,居家生活類,3171,新洲,tpex,2023-12-04
1431,貿易百貨,3171,新洲,tpex,2023-06-29
1432,生技醫療業,3176,基亞,tpex,2023-12-04
1433,半導體業,3178,公準,tpex,2023-12-04
1434,電機機械,3178,公準,tpex,2023-07-05
1435,建材營造,3188,鑫龍騰,tpex,2023-12-04
1436,半導體業,3189,景碩,twse,2023-12-04
1437,電子工業,3189,景碩,twse,2023-12-04
1438,電子零組件業,3191,和進,tpex,2023-12-04
1439,電子零組件業,3202,樺晟,tpex,2023-12-04
1440,生技醫療業,3205,佰研,tpex,2023-12-04
1441,電子零組件業,3206,志豐,tpex,2023-12-04
1442,電子零組件業,3207,耀勝,tpex,2023-12-04
1443,電子工業,3209,全科,twse,2023-12-04
1444,電子通路業,3209,全科,twse,2023-12-04
1445,電腦及週邊設備業,3211,順達,tpex,2023-12-04
1446,電腦及週邊設備業,3213,茂訊,tpex,2023-12-04
1447,電子工業,3214,元砷,twse,2023-12-04
1448,電子零組件業,3217,優群,tpex,2023-12-04
1449,生技醫療業,3218,大學光,tpex,2023-12-04
1450,其他電子類,3219,倚強科,tpex,2023-12-04
1451,半導體業,3219,倚強股份,tpex,2021-06-12
1452,通信網路業,3221,台嘉碩,tpex,2023-12-04
1453,電子通路業,3224,三顧,tpex,2023-12-04
1454,電機機械,3226,至寶電,tpex,2023-12-04
1455,半導體業,3227,原相,tpex,2023-12-04
1456,半導體業,3228,金麗科,tpex,2023-12-04
1457,電子工業,3229,晟鈦,twse,2023-12-04
1458,電子零組件業,3229,晟鈦,twse,2023-12-04
1459,光電業,3230,錦明,tpex,2023-12-04
1460,電子工業,3231,緯創,twse,2023-12-04
1461,電腦及週邊設備業,3231,緯創,twse,2023-12-04
1462,電子通路業,3232,昱捷,tpex,2023-12-04
1463,通信網路業,3234,光環,tpex,2023-12-04
1464,電子零組件業,3236,千如,tpex,2023-12-04
1465,觀光事業,3252,海灣,tpex,2023-06-29
1466,觀光餐旅,3252,海灣,tpex,2023-12-04
1467,半導體業,3257,虹冠電,twse,2023-12-04
1468,電子工業,3257,虹冠電,twse,2023-12-04
1469,半導體業,3259,鑫創,tpex,2023-12-04
1470,半導體業,3260,威剛,tpex,2023-12-04
1471,半導體業,3264,欣銓,tpex,2023-12-04
1472,半導體業,3265,台星科,tpex,2023-12-04
1473,建材營造,3266,昇陽,twse,2023-12-04
1474,半導體業,3268,海德威,tpex,2023-12-04
1475,半導體業,3271,其樂達,twse,2023-12-04
1476,電子工業,3271,其樂達,twse,2023-12-04
1477,電腦及週邊設備業,3272,東碩,tpex,2023-12-04
1478,電子零組件業,3276,宇環,tpex,2023-12-04
1479,其他,3284,太普高,tpex,2023-12-04
1480,其他電子類,3285,微端,tpex,2023-12-04
1481,電腦及週邊設備業,3287,廣寰科,tpex,2023-12-04
1482,電子零組件業,3288,點晶,tpex,2023-12-04
1483,其他電子類,3289,宜特,tpex,2023-12-04
1484,電子零組件業,3290,東浦,tpex,2023-12-04
1485,文化創意業,3293,鈊象,tpex,2023-12-04
1486,電子零組件業,3294,英濟,tpex,2023-12-04
1487,電子工業,3296,勝德,twse,2023-12-04
1488,電子零組件業,3296,勝德,twse,2023-12-04
1489,光電業,3297,杭特,tpex,2023-12-04
1490,其他電子類,3303,岱稜,tpex,2023-12-04
1491,其他電子業,3305,昇貿,twse,2023-12-04
1492,電子工業,3305,昇貿,twse,2023-12-04
1493,通信網路業,3306,鼎天,tpex,2023-12-04
1494,電子工業,3308,聯德,twse,2023-12-04
1495,電子零組件業,3308,聯德,twse,2023-12-04
1496,電子零組件業,3310,佳穎,tpex,2023-12-04
1497,通信網路業,3311,閎暉,twse,2023-12-04
1498,電子工業,3311,閎暉,twse,2023-12-04
1499,電子工業,3312,弘憶股,twse,2023-12-04
1500,電子通路業,3312,弘憶股,twse,2023-12-04
1501,其他,3313,斐成,tpex,2023-12-04
1502,電子零組件業,3313,斐成,tpex,2021-06-12
1503,電子工業,3315,宣昶,twse,2023-12-04
1504,電子通路業,3315,宣昶,twse,2023-12-04
1505,半導體業,3317,尼克森,tpex,2023-12-04
